Date,Total_Equity,Cash,Holdings_Value,Positions_Count,Holdings_Detail
2016-10-12,130885.63645693674,58.103314846895955,130827.53314208984,5,
2016-10-13,129802.02545479077,152.85586860912736,129649.16958618164,5,
2016-10-14,130800.82557905119,5289.228227976975,125511.59735107422,5,
2016-10-17,130425.48436201017,5289.228227976975,125136.2561340332,5,
2016-10-18,130526.55183420208,5691.506332493103,124835.04550170898,5,
2016-10-19,130052.83659372356,5691.506332493103,124361.33026123047,5,
2016-10-20,132652.7923127177,5691.506332493103,126961.28598022461,5,
2016-10-21,131204.75747117412,4387.987054914367,126816.77041625977,5,
2016-10-24,131218.73064622295,4387.987054914367,126830.7435913086,5,
2016-10-25,130746.2808171214,4387.987054914367,126358.29376220703,5,
2016-10-26,130103.21151170148,4387.987054914367,125715.22445678711,5,
2016-10-27,129078.3053612645,5607.723268979353,123470.58209228516,5,
2016-10-28,130610.71274041489,5607.723268979353,125002.98947143555,5,
2016-10-31,132028.73275994614,5607.723268979353,126421.0094909668,5,
2016-11-01,131490.58698274844,6181.836860678137,125308.75012207031,5,
2016-11-02,128176.84195227691,3424.1116055972234,124752.73034667969,5,
2016-11-03,129228.52554602691,3424.1116055972234,125804.41394042969,5,
2016-11-04,126567.5511088647,27949.7063823022,98617.8447265625,4,
2016-11-07,128522.89693406002,2927.9300151147,125594.96691894531,5,
2016-11-08,127873.3825907983,2927.9300151147,124945.4525756836,5,
2016-11-09,124893.90174243388,23273.925729250288,101619.9760131836,4,
2016-11-10,131512.33878467022,519.816842531538,130992.52194213867,5,
2016-11-11,133062.56373521662,25079.287673204897,107983.27606201172,4,
2016-11-14,135031.16223250184,24926.1170664862,110105.04516601562,4,
2016-11-15,132300.4381114081,24926.1170664862,107374.32104492188,4,
2016-11-16,132890.8567820624,24926.1170664862,107964.73971557617,4,
2016-11-17,132220.25552473817,24926.1170664862,107294.13845825195,4,
2016-11-18,135867.03610335145,24926.1170664862,110940.91903686523,4,
2016-11-21,135115.01193342957,24926.1170664862,110188.89486694336,4,
2016-11-22,133705.29543739159,22017.38650184471,111687.90893554688,4,
2016-11-23,122120.97927528221,22017.38650184471,100103.5927734375,4,
2016-11-24,133943.9813809951,369.54128700096044,133574.44009399414,5,
2016-11-25,135237.13869911034,369.54128700096044,134867.59741210938,5,
2016-11-28,134788.97210365135,369.54128700096044,134419.4308166504,5,
2016-11-29,133730.2015348037,369.54128700096044,133360.66024780273,5,
2016-11-30,133664.59399085838,369.54128700096044,133295.05270385742,5,
2016-12-01,137379.39211707909,369.54128700096044,137009.85083007812,5,
2016-12-02,138526.81496864159,369.54128700096044,138157.27368164062,5,
2016-12-05,140752.553799208,369.54128700096044,140383.01251220703,5,
2016-12-06,144488.1521268447,369.54128700096044,144118.61083984375,5,
2016-12-07,147434.1374784072,369.54128700096044,147064.59619140625,5,
2016-12-08,151209.91061073143,369.54128700096044,150840.36932373047,5,
2016-12-09,154730.74221473534,369.54128700096044,154361.20092773438,5,
2016-12-12,151688.91506629784,369.54128700096044,151319.37377929688,5,
2016-12-13,149577.08883277513,1617.179347911857,147959.90948486328,5,
2016-12-14,150320.20313726657,26110.276928770483,124209.9262084961,4,
2016-12-15,151022.68275152438,26110.276928770483,124912.4058227539,4,
2016-12-16,154029.2597168564,26110.276928770483,127918.98278808594,4,
2016-12-19,152657.58778082125,26110.276928770483,126547.31085205078,4,
2016-12-20,151868.08106695407,26110.276928770483,125757.8041381836,4,
2016-12-21,150506.88005958957,647.8196958200424,149859.06036376953,5,
2016-12-22,153089.46516547605,2725.839921335428,150363.62524414062,5,
2016-12-23,148866.03425727293,2725.839921335428,146140.1943359375,5,
2016-12-26,154151.88411078855,2725.839921335428,151426.04418945312,5,
2016-12-27,154211.5126668192,3161.2477742410774,151050.26489257812,5,
2016-12-28,155411.4589558817,3161.2477742410774,152250.21118164062,5,
2016-12-29,152537.13534748327,3161.2477742410774,149375.8875732422,5,
2016-12-30,151314.8962283865,602.36369664823,150712.53253173828,5,
2017-01-02,149612.83641393337,602.36369664823,149010.47271728516,5,
2017-01-03,149612.83641393337,602.36369664823,149010.47271728516,5,
2017-01-04,153004.0561099783,602.36369664823,152401.69241333008,5,
2017-01-05,154017.0580631033,602.36369664823,153414.69436645508,5,
2017-01-06,154659.16725499782,602.36369664823,154056.8035583496,5,
2017-01-09,149612.83641393337,602.36369664823,149010.47271728516,5,
2017-01-10,155388.95463903103,602.36369664823,154786.5909423828,5,
2017-01-11,153866.67539354702,1052.935494865389,152813.73989868164,5,
2017-01-12,153164.232359249,2469.3055404013503,150694.92681884766,5,
2017-01-13,153990.99725182712,2469.3055404013503,151521.69171142578,5,
2017-01-16,153180.57620080173,2469.3055404013503,150711.2706604004,5,
2017-01-17,150327.1063853185,5166.712342349754,145160.39404296875,5,
2017-01-18,150389.70909026475,2874.334944756927,147515.3741455078,5,
2017-01-19,151965.88914397568,2874.334944756927,149091.55419921875,5,
2017-01-20,152400.23863128037,2874.334944756927,149525.90368652344,5,
2017-01-23,151257.48680022568,2874.334944756927,148383.15185546875,5,
2017-01-24,152658.40904143662,2874.334944756927,149784.0740966797,5,
2017-01-25,154432.4548178038,2874.334944756927,151558.11987304688,5,
2017-01-26,158689.93394378037,2874.334944756927,155815.59899902344,5,
2017-01-27,158162.6343832335,2874.334944756927,155288.29943847656,5,
2017-01-30,158298.20030120225,2874.334944756927,155423.8653564453,5,
2017-01-31,154514.16252908955,742.0436326051858,153772.11889648438,5,
2017-02-01,158084.16374621697,353.23930774041946,157730.92443847656,5,
2017-02-02,156543.74174914666,353.23930774041946,156190.50244140625,5,
2017-02-03,155308.6658214123,353.23930774041946,154955.42651367188,5,
2017-02-06,157455.0370550075,35.59680842547459,157419.44024658203,5,
2017-02-07,157787.9296331325,35.59680842547459,157752.33282470703,5,
2017-02-08,159327.72334705136,1188.8554271294925,158138.86791992188,5,
2017-02-09,156791.41890369199,1188.8554271294925,155602.5634765625,5,
2017-02-10,159554.72407947324,1188.8554271294925,158365.86865234375,5,
2017-02-13,160735.59541736386,1188.8554271294925,159546.73999023438,5,
2017-02-14,159589.33393583412,1311.213330365361,158278.12060546875,5,
2017-02-15,160466.78864774818,1311.213330365361,159155.5753173828,5,
2017-02-16,160374.83399686927,1311.213330365361,159063.6206665039,5,
2017-02-17,159721.76324041234,246.26635320531932,159475.49688720703,5,
2017-02-20,161649.2360797678,246.26635320531932,161402.9697265625,5,
2017-02-21,161556.79870183812,246.26635320531932,161310.5323486328,5,
