Date,Total_Equity,Cash,Holdings_Value,Positions_Count,Holdings_Detail
2025-01-07,144959,35489,109469,5,"7259.T(GUERRILLA), 7270.T(HOMERUN), 6301.T(HOMERUN), 6254.T(HOMERUN), 6723.T(GUERRILLA)"
2025-01-08,144423,35489,108934,5,"7259.T(GUERRILLA), 7270.T(HOMERUN), 6301.T(HOMERUN), 6254.T(HOMERUN), 6723.T(GUERRILLA)"
2025-01-09,142380,56244,86135,4,"7259.T(GUERRILLA), 7270.T(HOMERUN), 6301.T(HOMERUN), 6254.T(HOMERUN)"
2025-01-10,141755,56244,85510,4,"7259.T(GUERRILLA), 7270.T(HOMERUN), 6301.T(HOMERUN), 6254.T(HOMERUN)"
2025-01-14,140729,61142,79587,3,"7270.T(HOMERUN), 6301.T(HOMERUN), 6254.T(HOMERUN)"
2025-01-15,140715,61142,79573,3,"7270.T(HOMERUN), 6301.T(HOMERUN), 6254.T(HOMERUN)"
2025-01-16,140564,61142,79422,3,"7270.T(HOMERUN), 6301.T(HOMERUN), 6254.T(HOMERUN)"
2025-01-17,139954,61142,78812,3,"7270.T(HOMERUN), 6301.T(HOMERUN), 6254.T(HOMERUN)"
2025-01-20,141909,41764,100145,3,"7270.T(HOMERUN), 6301.T(HOMERUN), 6305.T(GUERRILLA)"
2025-01-21,141320,41764,99556,3,"7270.T(HOMERUN), 6301.T(HOMERUN), 6305.T(GUERRILLA)"
2025-01-22,143602,8231,135371,4,"7270.T(HOMERUN), 6301.T(HOMERUN), 6305.T(GUERRILLA), 7735.T(HOMERUN)"
2025-01-23,144233,8231,136002,4,"7270.T(HOMERUN), 6301.T(HOMERUN), 6305.T(GUERRILLA), 7735.T(HOMERUN)"
2025-01-24,143465,8231,135234,4,"7270.T(HOMERUN), 6301.T(HOMERUN), 6305.T(GUERRILLA), 7735.T(HOMERUN)"
2025-01-27,142404,39359,103045,3,"7270.T(HOMERUN), 6301.T(HOMERUN), 6305.T(GUERRILLA)"
2025-01-28,143203,65003,78199,2,"7270.T(HOMERUN), 6301.T(HOMERUN)"
2025-01-29,144007,39053,104953,3,"7270.T(HOMERUN), 6301.T(HOMERUN), 6723.T(HOMERUN)"
2025-01-30,143182,23773,119408,4,"7270.T(HOMERUN), 6301.T(HOMERUN), 6723.T(HOMERUN), 6752.T(GUERRILLA)"
2025-01-31,144587,15588,128998,5,"7270.T(HOMERUN), 6301.T(HOMERUN), 6723.T(HOMERUN), 6752.T(GUERRILLA), 6315.T(HOMERUN)"
2025-02-03,138055,56832,81223,3,"7270.T(HOMERUN), 6315.T(HOMERUN), 6702.T(GUERRILLA)"
2025-02-04,139068,34843,104225,4,"7270.T(HOMERUN), 6315.T(HOMERUN), 6702.T(GUERRILLA), 2768.T(GUERRILLA)"
2025-02-05,139174,34843,104331,4,"7270.T(HOMERUN), 6315.T(HOMERUN), 6702.T(GUERRILLA), 2768.T(GUERRILLA)"
2025-02-06,140069,34843,105226,4,"7270.T(HOMERUN), 6315.T(HOMERUN), 6702.T(GUERRILLA), 2768.T(GUERRILLA)"
2025-02-07,141260,41391,99869,3,"7270.T(HOMERUN), 6702.T(GUERRILLA), 2768.T(GUERRILLA)"
2025-02-10,138559,43423,95135,4,"6702.T(GUERRILLA), 2768.T(GUERRILLA), 7270.T(GUERRILLA), 7012.T(HOMERUN)"
2025-02-12,138648,43423,95225,4,"6702.T(GUERRILLA), 2768.T(GUERRILLA), 7270.T(GUERRILLA), 7012.T(HOMERUN)"
2025-02-13,141264,34351,106912,6,"6702.T(GUERRILLA), 2768.T(GUERRILLA), 7270.T(GUERRILLA), 7012.T(HOMERUN), 7751.T(HOMERUN), 7013.T(GUERRILLA)"
2025-02-14,140145,34351,105793,6,"6702.T(GUERRILLA), 2768.T(GUERRILLA), 7270.T(GUERRILLA), 7012.T(HOMERUN), 7751.T(HOMERUN), 7013.T(GUERRILLA)"
2025-02-17,139257,20630,118627,7,"6702.T(GUERRILLA), 2768.T(GUERRILLA), 7270.T(GUERRILLA), 7012.T(HOMERUN), 7751.T(HOMERUN), 7013.T(GUERRILLA), 2413.T(HOMERUN)"
2025-02-18,140646,13234,127412,8,"6702.T(GUERRILLA), 2768.T(GUERRILLA), 7270.T(GUERRILLA), 7012.T(HOMERUN), 7751.T(HOMERUN), 7013.T(GUERRILLA), 2413.T(HOMERUN), 6752.T(HOMERUN)"
2025-02-19,140189,11192,128997,8,"6702.T(GUERRILLA), 2768.T(GUERRILLA), 7270.T(GUERRILLA), 7012.T(HOMERUN), 7751.T(HOMERUN), 2413.T(HOMERUN), 6752.T(HOMERUN), 6963.T(GUERRILLA)"
2025-02-20,138757,13223,125533,8,"6702.T(GUERRILLA), 2768.T(GUERRILLA), 7012.T(HOMERUN), 7751.T(HOMERUN), 2413.T(HOMERUN), 6752.T(HOMERUN), 6963.T(GUERRILLA), 8316.T(GUERRILLA)"
2025-02-21,138602,8066,130535,9,"6702.T(GUERRILLA), 2768.T(GUERRILLA), 7012.T(HOMERUN), 7751.T(HOMERUN), 2413.T(HOMERUN), 6752.T(HOMERUN), 6963.T(GUERRILLA), 8316.T(GUERRILLA), 5411.T(HOMERUN)"
2025-02-25,137379,74406,62972,6,"2768.T(GUERRILLA), 7012.T(HOMERUN), 7751.T(HOMERUN), 2413.T(HOMERUN), 6752.T(HOMERUN), 5411.T(HOMERUN)"
2025-02-26,136814,89470,47344,5,"2768.T(GUERRILLA), 7012.T(HOMERUN), 7751.T(HOMERUN), 6752.T(HOMERUN), 5411.T(HOMERUN)"
2025-02-27,137086,89470,47615,5,"2768.T(GUERRILLA), 7012.T(HOMERUN), 7751.T(HOMERUN), 6752.T(HOMERUN), 5411.T(HOMERUN)"
2025-02-28,136455,89470,46984,5,"2768.T(GUERRILLA), 7012.T(HOMERUN), 7751.T(HOMERUN), 6752.T(HOMERUN), 5411.T(HOMERUN)"
2025-03-03,137384,89470,47913,5,"2768.T(GUERRILLA), 7012.T(HOMERUN), 7751.T(HOMERUN), 6752.T(HOMERUN), 5411.T(HOMERUN)"
2025-03-04,137063,89470,47593,5,"2768.T(GUERRILLA), 7012.T(HOMERUN), 7751.T(HOMERUN), 6752.T(HOMERUN), 5411.T(HOMERUN)"
2025-03-05,137356,89470,47885,5,"2768.T(GUERRILLA), 7012.T(HOMERUN), 7751.T(HOMERUN), 6752.T(HOMERUN), 5411.T(HOMERUN)"
2025-03-06,138714,54281,84432,6,"2768.T(GUERRILLA), 7012.T(HOMERUN), 7751.T(HOMERUN), 6752.T(HOMERUN), 5411.T(HOMERUN), 6702.T(HOMERUN)"
2025-03-07,136845,67728,69117,4,"2768.T(GUERRILLA), 6752.T(HOMERUN), 5411.T(HOMERUN), 6702.T(HOMERUN)"
2025-03-10,136496,62362,74134,4,"2768.T(GUERRILLA), 6752.T(HOMERUN), 5411.T(HOMERUN), 6702.T(HOMERUN)"
2025-03-11,133920,111804,22116,1,2768.T(GUERRILLA)
2025-03-12,133887,111804,22083,1,2768.T(GUERRILLA)
2025-03-13,133873,111804,22069,1,2768.T(GUERRILLA)
2025-03-14,134108,111804,22304,1,2768.T(GUERRILLA)
2025-03-17,134678,111804,22874,1,2768.T(GUERRILLA)
2025-03-18,135316,81427,53888,1,6981.T(HOMERUN)
2025-03-19,135606,81427,54178,1,6981.T(HOMERUN)
2025-03-21,135176,81427,53748,1,6981.T(HOMERUN)
2025-03-24,134552,19330,115222,3,"6981.T(HOMERUN), 6758.T(GUERRILLA), 7459.T(HOMERUN)"
2025-03-25,135087,19330,115756,3,"6981.T(HOMERUN), 6758.T(GUERRILLA), 7459.T(HOMERUN)"
2025-03-26,136620,19330,117290,3,"6981.T(HOMERUN), 6758.T(GUERRILLA), 7459.T(HOMERUN)"
2025-03-27,136820,11793,125027,4,"6981.T(HOMERUN), 6758.T(GUERRILLA), 7459.T(HOMERUN), 7269.T(GUERRILLA)"
2025-03-28,135426,11793,123632,4,"6981.T(HOMERUN), 6758.T(GUERRILLA), 7459.T(HOMERUN), 7269.T(GUERRILLA)"
2025-03-31,131973,69649,62324,2,"6758.T(GUERRILLA), 7459.T(HOMERUN)"
2025-04-01,132242,69649,62593,2,"6758.T(GUERRILLA), 7459.T(HOMERUN)"
2025-04-02,131084,69649,61435,2,"6758.T(GUERRILLA), 7459.T(HOMERUN)"
2025-04-03,128418,128418,0,0,
2025-04-04,128418,128418,0,0,
2025-04-07,128418,128418,0,0,
2025-04-08,128418,128418,0,0,
2025-04-09,128418,128418,0,0,
2025-04-10,128418,128418,0,0,
2025-04-11,128418,128418,0,0,
2025-04-14,128418,128418,0,0,
2025-04-15,128418,128418,0,0,
2025-04-16,128418,128418,0,0,
2025-04-17,128418,29341,99077,2,"6305.T(GUERRILLA), 2413.T(HOMERUN)"
2025-04-18,129836,29341,100495,2,"6305.T(GUERRILLA), 2413.T(HOMERUN)"
2025-04-21,128559,18392,110166,3,"6305.T(GUERRILLA), 2413.T(HOMERUN), 8267.T(HOMERUN)"
2025-04-22,130313,18392,111920,3,"6305.T(GUERRILLA), 2413.T(HOMERUN), 8267.T(HOMERUN)"
2025-04-23,130158,9008,121150,5,"6305.T(GUERRILLA), 2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA)"
2025-04-24,128626,9008,119618,5,"6305.T(GUERRILLA), 2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA)"
2025-04-25,127474,9008,118465,5,"6305.T(GUERRILLA), 2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA)"
2025-04-28,131262,35925,95337,5,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN)"
2025-04-30,131660,23935,107725,6,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 7459.T(HOMERUN)"
2025-05-01,131689,23935,107754,6,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 7459.T(HOMERUN)"
2025-05-02,132225,20214,112011,7,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 7459.T(HOMERUN), 6758.T(HOMERUN)"
2025-05-07,134745,14537,120208,8,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 7459.T(HOMERUN), 6758.T(HOMERUN), 8766.T(HOMERUN)"
2025-05-08,136453,11052,125401,8,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 7459.T(HOMERUN), 8766.T(HOMERUN), 7013.T(GUERRILLA)"
2025-05-09,137320,14542,122777,8,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 7459.T(HOMERUN), 8766.T(HOMERUN), 7003.T(HOMERUN)"
2025-05-12,137286,5522,131764,10,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 7459.T(HOMERUN), 8766.T(HOMERUN), 7003.T(HOMERUN), 9432.T(GUERRILLA), 4901.T(HOMERUN)"
2025-05-13,137678,5522,132156,10,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 7459.T(HOMERUN), 8766.T(HOMERUN), 7003.T(HOMERUN), 9432.T(GUERRILLA), 4901.T(HOMERUN)"
2025-05-14,136864,19932,116932,9,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 7003.T(HOMERUN), 4901.T(HOMERUN), 6254.T(HOMERUN)"
2025-05-15,137181,24555,112626,8,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 4901.T(HOMERUN), 6254.T(HOMERUN)"
2025-05-16,137864,18081,119782,8,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 4901.T(HOMERUN), 6503.T(HOMERUN)"
2025-05-19,137181,18081,119099,8,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 4901.T(HOMERUN), 6503.T(HOMERUN)"
2025-05-20,137761,18081,119679,8,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 4901.T(HOMERUN), 6503.T(HOMERUN)"
2025-05-21,136403,18081,118321,8,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 4901.T(HOMERUN), 6503.T(HOMERUN)"
2025-05-22,135921,18081,117840,8,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 4901.T(HOMERUN), 6503.T(HOMERUN)"
2025-05-23,136634,14883,121751,9,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 4901.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN)"
2025-05-26,138814,9015,129799,10,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 4901.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN)"
2025-05-27,139936,9015,130920,10,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 4901.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN)"
2025-05-28,138756,9015,129740,10,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 4901.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN)"
2025-05-29,139491,9015,130476,10,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 4901.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN)"
2025-05-30,140220,9015,131205,10,"2413.T(HOMERUN), 8267.T(HOMERUN), 9433.T(GUERRILLA), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 4901.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN)"
2025-06-02,139539,13877,125662,9,"2413.T(HOMERUN), 8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 4901.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN)"
2025-06-03,143432,10484,132948,10,"2413.T(HOMERUN), 8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 4901.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN)"
2025-06-04,144289,10484,133805,10,"2413.T(HOMERUN), 8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 4901.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN)"
2025-06-05,143576,13573,130003,9,"2413.T(HOMERUN), 8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN)"
2025-06-06,144065,13573,130492,9,"2413.T(HOMERUN), 8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN)"
2025-06-09,141340,48860,92479,9,"8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN)"
2025-06-10,141075,48860,92215,9,"8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN)"
2025-06-11,140540,48860,91679,9,"8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN)"
2025-06-12,140582,24108,116473,10,"8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN), 8035.T(GUERRILLA)"
2025-06-13,140431,47873,92557,9,"8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN)"
2025-06-16,143534,47873,95660,9,"8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN)"
2025-06-17,144472,29804,114668,10,"8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN), 6526.T(GUERRILLA)"
2025-06-18,144582,29804,114778,10,"8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN), 6526.T(GUERRILLA)"
2025-06-19,144820,29804,115016,10,"8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN), 6526.T(GUERRILLA)"
2025-06-20,145663,48777,96885,9,"8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN)"
2025-06-23,145122,16738,128384,10,"8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 7011.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN), 6920.T(GUERRILLA)"
2025-06-24,148265,36396,111869,9,"8267.T(HOMERUN), 2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN), 6920.T(GUERRILLA)"
2025-06-25,149466,25569,123897,10,"2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN), 6920.T(GUERRILLA), 3436.T(HOMERUN), 6315.T(GUERRILLA)"
2025-06-26,152150,30199,121951,9,"2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN), 3436.T(HOMERUN), 6315.T(GUERRILLA)"
2025-06-27,153640,8830,144809,11,"2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN), 3436.T(HOMERUN), 6315.T(GUERRILLA), 6920.T(GUERRILLA), 7259.T(GUERRILLA)"
2025-06-30,155591,6203,149387,10,"2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 6146.T(HOMERUN)"
2025-07-01,155419,6203,149215,10,"2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 4751.T(HOMERUN), 6702.T(HOMERUN), 6857.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 6146.T(HOMERUN)"
2025-07-02,151409,42941,108467,8,"2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 6702.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 6146.T(HOMERUN)"
2025-07-03,152479,42941,109537,8,"2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 6702.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 6146.T(HOMERUN)"
2025-07-04,151071,39411,111660,9,"2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 6702.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 6146.T(HOMERUN), 2768.T(HOMERUN)"
2025-07-07,151821,7071,144749,11,"2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 6702.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 6146.T(HOMERUN), 2768.T(HOMERUN), 6367.T(GUERRILLA), 8002.T(HOMERUN)"
2025-07-08,152236,7071,145165,11,"2914.T(GUERRILLA), 9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 6702.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 6146.T(HOMERUN), 2768.T(HOMERUN), 6367.T(GUERRILLA), 8002.T(HOMERUN)"
2025-07-09,152822,11230,141592,10,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 6702.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 6146.T(HOMERUN), 2768.T(HOMERUN), 6367.T(GUERRILLA), 8002.T(HOMERUN)"
2025-07-10,153542,10111,143430,10,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 6146.T(HOMERUN), 2768.T(HOMERUN), 6367.T(GUERRILLA), 8002.T(HOMERUN), 7267.T(HOMERUN)"
2025-07-11,156028,28739,127289,9,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 6146.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 7267.T(HOMERUN)"
2025-07-14,155827,28739,127088,9,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 6146.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 7267.T(HOMERUN)"
2025-07-15,158259,28739,129519,9,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 6146.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 7267.T(HOMERUN)"
2025-07-16,157337,28739,128598,9,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 6146.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 7267.T(HOMERUN)"
2025-07-17,159824,28739,131085,9,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 6146.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 7267.T(HOMERUN)"
2025-07-18,156110,72712,83398,8,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 2768.T(HOMERUN), 8002.T(HOMERUN), 7267.T(HOMERUN)"
2025-07-22,156247,72712,83535,8,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 3436.T(HOMERUN), 7259.T(GUERRILLA), 2768.T(HOMERUN), 8002.T(HOMERUN), 7267.T(HOMERUN)"
2025-07-23,159247,74626,84621,7,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 3436.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 7267.T(HOMERUN)"
2025-07-24,160134,74626,85508,7,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 3436.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 7267.T(HOMERUN)"
2025-07-25,158898,48791,110106,7,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 3436.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 8053.T(GUERRILLA)"
2025-07-28,157750,1504,156245,7,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 8053.T(GUERRILLA), 6254.T(GUERRILLA)"
2025-07-29,160395,72806,87588,6,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 8053.T(GUERRILLA)"
2025-07-30,160743,65609,95134,7,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 8053.T(GUERRILLA), 7011.T(HOMERUN)"
2025-07-31,161912,40933,120979,8,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 8053.T(GUERRILLA), 7011.T(HOMERUN), 6981.T(GUERRILLA)"
2025-08-01,163305,40933,122372,8,"9434.T(HOMERUN), 8766.T(HOMERUN), 6503.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 8053.T(GUERRILLA), 7011.T(HOMERUN), 6981.T(GUERRILLA)"
2025-08-04,162230,51143,111086,7,"9434.T(HOMERUN), 8766.T(HOMERUN), 2768.T(HOMERUN), 8002.T(HOMERUN), 8053.T(GUERRILLA), 7011.T(HOMERUN), 6981.T(GUERRILLA)"
