Date,Total_Equity,Cash,Holdings_Value,Positions_Count,Holdings_Detail
2024-05-17,14219869,5563000,8656868,11,"6301.T, 1605.T, 4063.T, 4568.T, 4661.T, 6146.T, 2768.T, 5411.T, 3436.T, 6203.T, 4180.T"
2024-05-20,14378621,3897378,10481243,13,"6301.T, 1605.T, 4063.T, 4568.T, 4661.T, 6146.T, 2768.T, 5411.T, 3436.T, 6203.T, 4180.T, 2413.T, 5713.T"
2024-05-21,14254627,3897378,10357249,13,"6301.T, 1605.T, 4063.T, 4568.T, 4661.T, 6146.T, 2768.T, 5411.T, 3436.T, 6203.T, 4180.T, 2413.T, 5713.T"
2024-05-22,14109017,4039403,10069613,13,"6301.T, 1605.T, 4063.T, 4568.T, 4661.T, 6146.T, 2768.T, 5411.T, 3436.T, 2413.T, 5713.T, 6315.T, 6501.T"
2024-05-23,14192220,4707087,9485133,13,"6301.T, 1605.T, 4063.T, 4568.T, 4661.T, 2768.T, 5411.T, 3436.T, 2413.T, 6315.T, 6501.T, 5713.T, 6027.T"
2024-05-24,14084279,7294679,6789599,10,"1605.T, 4063.T, 4568.T, 2768.T, 5411.T, 2413.T, 6315.T, 6501.T, 5713.T, 6027.T"
2024-05-27,14126019,5107917,9018102,12,"1605.T, 4063.T, 4568.T, 2768.T, 5411.T, 2413.T, 6315.T, 6501.T, 5713.T, 6027.T, 3092.T, 4478.T"
2024-05-28,14077645,4150596,9927048,13,"1605.T, 4063.T, 4568.T, 2768.T, 5411.T, 2413.T, 6501.T, 5713.T, 6027.T, 3092.T, 4478.T, 3687.T, 5032.T"
2024-05-29,13877463,3634484,10242978,13,"1605.T, 4063.T, 4568.T, 5411.T, 6501.T, 5713.T, 6027.T, 3092.T, 4478.T, 3687.T, 5032.T, 2413.T, 6146.T"
2024-05-30,13733066,7068283,6664782,9,"1605.T, 5411.T, 5713.T, 3092.T, 3687.T, 2413.T, 6146.T, 2768.T, 4180.T"
2024-05-31,13876816,6013209,7863607,10,"1605.T, 5411.T, 5713.T, 3092.T, 3687.T, 2413.T, 6146.T, 2768.T, 4180.T, 4063.T"
2024-06-03,13939691,5111793,8827897,11,"1605.T, 5411.T, 5713.T, 3092.T, 3687.T, 2413.T, 6146.T, 2768.T, 4180.T, 4063.T, 5253.T"
2024-06-04,14003881,4347793,9656087,12,"1605.T, 5411.T, 5713.T, 3092.T, 3687.T, 2413.T, 6146.T, 2768.T, 4180.T, 4063.T, 5253.T, 3993.T"
2024-06-05,13853929,6854344,6999584,8,"3092.T, 3687.T, 2413.T, 4180.T, 4063.T, 5253.T, 3993.T, 2768.T"
2024-06-06,13805844,6854344,6951500,8,"3092.T, 3687.T, 2413.T, 4180.T, 4063.T, 5253.T, 3993.T, 2768.T"
2024-06-07,13841462,5828317,8013145,9,"3092.T, 3687.T, 2413.T, 4180.T, 4063.T, 5253.T, 3993.T, 2768.T, 4385.T"
2024-06-10,13850597,6638280,7212316,8,"3092.T, 3687.T, 4180.T, 4063.T, 5253.T, 3993.T, 2768.T, 4385.T"
2024-06-11,13977321,5644845,8332475,9,"3092.T, 3687.T, 4180.T, 4063.T, 5253.T, 3993.T, 2768.T, 4385.T, 5032.T"
2024-06-12,13861726,5644845,8216880,9,"3092.T, 3687.T, 4180.T, 4063.T, 5253.T, 3993.T, 2768.T, 4385.T, 5032.T"
2024-06-13,14186362,5291904,8894457,9,"3092.T, 3687.T, 4180.T, 4063.T, 5253.T, 3993.T, 4385.T, 2222.T, 4568.T"
2024-06-14,14173832,5291904,8881928,9,"3092.T, 3687.T, 4180.T, 4063.T, 5253.T, 3993.T, 4385.T, 2222.T, 4568.T"
2024-06-17,13996567,7073018,6923548,7,"3092.T, 3687.T, 4180.T, 5253.T, 4385.T, 2222.T, 4568.T"
2024-06-18,13885938,7400739,6485199,6,"3092.T, 3687.T, 5253.T, 2222.T, 4568.T, 6146.T"
2024-06-19,13844929,7196112,6648816,6,"3092.T, 3687.T, 5253.T, 2222.T, 6146.T, 5032.T"
2024-06-20,13949328,7352859,6596468,6,"3092.T, 3687.T, 5253.T, 5032.T, 4385.T, 2413.T"
2024-06-21,13977068,5150783,8826284,8,"3092.T, 3687.T, 5253.T, 5032.T, 4385.T, 2413.T, 2222.T, 6254.T"
2024-06-24,13840101,4325957,9514143,10,"3092.T, 3687.T, 5253.T, 5032.T, 4385.T, 2413.T, 2222.T, 6254.T, 6146.T, 6203.T"
2024-06-25,13956560,5526974,8429586,9,"3687.T, 5253.T, 5032.T, 4385.T, 2413.T, 2222.T, 6254.T, 6146.T, 6203.T"
2024-06-26,14082948,5526974,8555974,9,"3687.T, 5253.T, 5032.T, 4385.T, 2413.T, 2222.T, 6254.T, 6146.T, 6203.T"
2024-06-27,14117843,5526974,8590868,9,"3687.T, 5253.T, 5032.T, 4385.T, 2413.T, 2222.T, 6254.T, 6146.T, 6203.T"
2024-06-28,14063800,3872115,10191685,11,"3687.T, 5253.T, 5032.T, 4385.T, 2413.T, 2222.T, 6254.T, 6146.T, 6203.T, 4568.T, 6027.T"
2024-07-01,13971177,2713840,11257336,13,"3687.T, 5253.T, 5032.T, 4385.T, 2413.T, 2222.T, 6254.T, 6146.T, 6203.T, 4568.T, 6027.T, 1605.T, 6301.T"
2024-07-02,14107988,4749740,9358247,10,"3687.T, 5032.T, 4385.T, 2222.T, 6254.T, 6146.T, 4568.T, 1605.T, 6301.T, 6027.T"
2024-07-03,14244861,4038471,10206389,11,"3687.T, 5032.T, 4385.T, 2222.T, 6254.T, 6146.T, 4568.T, 1605.T, 6301.T, 6027.T, 4063.T"
2024-07-04,14211471,3454416,10757055,12,"3687.T, 4385.T, 2222.T, 6146.T, 4568.T, 1605.T, 6301.T, 6027.T, 4063.T, 3092.T, 3436.T, 4543.T"
2024-07-05,14323594,2452340,11871254,14,"3687.T, 2222.T, 6146.T, 4568.T, 1605.T, 6301.T, 4063.T, 3092.T, 3436.T, 4543.T, 4385.T, 4483.T, 5253.T, 6203.T"
2024-07-08,14407402,2452340,11955061,14,"3687.T, 2222.T, 6146.T, 4568.T, 1605.T, 6301.T, 4063.T, 3092.T, 3436.T, 4543.T, 4385.T, 4483.T, 5253.T, 6203.T"
2024-07-09,14490726,3969466,10521260,12,"3687.T, 2222.T, 6146.T, 4568.T, 6301.T, 4063.T, 3092.T, 3436.T, 4543.T, 4385.T, 4483.T, 5253.T"
2024-07-10,14443238,3188128,11255110,13,"3687.T, 2222.T, 6146.T, 4568.T, 4063.T, 3092.T, 3436.T, 4543.T, 4385.T, 4483.T, 5253.T, 1605.T, 6203.T"
2024-07-11,14488039,3205200,11282838,13,"2222.T, 6146.T, 4568.T, 4063.T, 3092.T, 3436.T, 4543.T, 4483.T, 1605.T, 6203.T, 4385.T, 5713.T, 6027.T"
2024-07-12,14539550,4784593,9754956,12,"2222.T, 4568.T, 4063.T, 3436.T, 1605.T, 6203.T, 4385.T, 5713.T, 6027.T, 3092.T, 5032.T, 5253.T"
2024-07-16,14621883,3991909,10629973,13,"2222.T, 4063.T, 3436.T, 1605.T, 6203.T, 4385.T, 5713.T, 6027.T, 3092.T, 5032.T, 5253.T, 4483.T, 4543.T"
2024-07-17,14805001,3991909,10813091,13,"2222.T, 4063.T, 3436.T, 1605.T, 6203.T, 4385.T, 5713.T, 6027.T, 3092.T, 5032.T, 5253.T, 4483.T, 4543.T"
2024-07-18,14615033,3982605,10632428,13,"2222.T, 1605.T, 6203.T, 4385.T, 5713.T, 6027.T, 3092.T, 5032.T, 5253.T, 4483.T, 4543.T, 3436.T, 5595.T"
2024-07-19,14606180,5892621,8713559,11,"2222.T, 1605.T, 6027.T, 3092.T, 5032.T, 4483.T, 4543.T, 3436.T, 5595.T, 6203.T, 6301.T"
2024-07-22,14401872,4283876,10117996,12,"6027.T, 3092.T, 5032.T, 4483.T, 4543.T, 3436.T, 5595.T, 6203.T, 6301.T, 2222.T, 2768.T, 4385.T"
2024-07-23,14342771,4969561,9373209,11,"6027.T, 3092.T, 5032.T, 4543.T, 3436.T, 6203.T, 6301.T, 2222.T, 2768.T, 4385.T, 4568.T"
2024-07-24,14243426,7662030,6581396,8,"6027.T, 5032.T, 4543.T, 6203.T, 2768.T, 4385.T, 4568.T, 3092.T"
2024-07-25,14112191,8543182,5569008,6,"6027.T, 5032.T, 4385.T, 4568.T, 3092.T, 2222.T"
2024-07-26,14074406,8608766,5465640,6,"5032.T, 4385.T, 3092.T, 2222.T, 2413.T, 4063.T"
2024-07-29,14255068,7317827,6937240,7,"5032.T, 4385.T, 3092.T, 2222.T, 2413.T, 4063.T, 3436.T"
2024-07-30,14154246,4422864,9731381,9,"5032.T, 4385.T, 3092.T, 2222.T, 4063.T, 3436.T, 2768.T, 5595.T, 4543.T"
2024-07-31,14149618,5022120,9127497,9,"5032.T, 4385.T, 3092.T, 4063.T, 3436.T, 2768.T, 5595.T, 4543.T, 6501.T"
2024-08-01,13886059,6228974,7657085,7,"5032.T, 3436.T, 5595.T, 4543.T, 6501.T, 3092.T, 4385.T"
2024-08-02,13519215,8386780,5132435,4,"5595.T, 3092.T, 4385.T, 6027.T"
2024-08-05,13171041,7245417,5925623,3,"3092.T, 5401.T, 7013.T"
2024-08-06,13627907,3988462,9639444,6,"3092.T, 5401.T, 7013.T, 4385.T, 4483.T, 6857.T"
2024-08-07,13801143,4457659,9343484,8,"3092.T, 7013.T, 4385.T, 4483.T, 6857.T, 4568.T, 5401.T, 7011.T"
2024-08-08,13756261,4123659,9632602,9,"3092.T, 7013.T, 4385.T, 4483.T, 6857.T, 4568.T, 5401.T, 7011.T, 6027.T"
2024-08-09,13806187,3507333,10298853,10,"3092.T, 7013.T, 4385.T, 4483.T, 6857.T, 4568.T, 5401.T, 7011.T, 6027.T, 7751.T"
2024-08-13,14192746,4289987,9902758,12,"7013.T, 4385.T, 4483.T, 6857.T, 4568.T, 5401.T, 7011.T, 6027.T, 7751.T, 4063.T, 4543.T, 6501.T"
2024-08-14,14213389,6721805,7491584,11,"4483.T, 6857.T, 4568.T, 5401.T, 7011.T, 6027.T, 7751.T, 4063.T, 4543.T, 6501.T, 4180.T"
2024-08-15,14266196,3877034,10389162,13,"4483.T, 6857.T, 4568.T, 5401.T, 7011.T, 7751.T, 4063.T, 4543.T, 6501.T, 4180.T, 3092.T, 9101.T, 9104.T"
2024-08-16,14545852,5172939,9372912,12,"4483.T, 6857.T, 4568.T, 5401.T, 7011.T, 7751.T, 4063.T, 4543.T, 6501.T, 3092.T, 9101.T, 9104.T"
2024-08-19,14431704,5172939,9258765,12,"4483.T, 6857.T, 4568.T, 5401.T, 7011.T, 7751.T, 4063.T, 4543.T, 6501.T, 3092.T, 9101.T, 9104.T"
2024-08-20,14588133,5172939,9415193,12,"4483.T, 6857.T, 4568.T, 5401.T, 7011.T, 7751.T, 4063.T, 4543.T, 6501.T, 3092.T, 9101.T, 9104.T"
2024-08-21,14565111,5172939,9392171,12,"4483.T, 6857.T, 4568.T, 5401.T, 7011.T, 7751.T, 4063.T, 4543.T, 6501.T, 3092.T, 9101.T, 9104.T"
2024-08-22,14736444,5509966,9226478,12,"6857.T, 4568.T, 5401.T, 7011.T, 7751.T, 4063.T, 4543.T, 6501.T, 3092.T, 9101.T, 9104.T, 4478.T"
2024-08-23,14689480,5509966,9179513,12,"6857.T, 4568.T, 5401.T, 7011.T, 7751.T, 4063.T, 4543.T, 6501.T, 3092.T, 9101.T, 9104.T, 4478.T"
2024-08-26,14748969,5509966,9239002,12,"6857.T, 4568.T, 5401.T, 7011.T, 7751.T, 4063.T, 4543.T, 6501.T, 3092.T, 9101.T, 9104.T, 4478.T"
2024-08-27,14848170,5509966,9338203,12,"6857.T, 4568.T, 5401.T, 7011.T, 7751.T, 4063.T, 4543.T, 6501.T, 3092.T, 9101.T, 9104.T, 4478.T"
2024-08-28,14826195,5509966,9316228,12,"6857.T, 4568.T, 5401.T, 7011.T, 7751.T, 4063.T, 4543.T, 6501.T, 3092.T, 9101.T, 9104.T, 4478.T"
2024-08-29,14814635,5508918,9305717,12,"6857.T, 4568.T, 5401.T, 7011.T, 7751.T, 4063.T, 4543.T, 6501.T, 3092.T, 9101.T, 9104.T, 4483.T"
2024-08-30,14937365,5508918,9428447,12,"6857.T, 4568.T, 5401.T, 7011.T, 7751.T, 4063.T, 4543.T, 6501.T, 3092.T, 9101.T, 9104.T, 4483.T"
2024-09-02,14924079,5617611,9306467,12,"6857.T, 4568.T, 5401.T, 7011.T, 7751.T, 4063.T, 4543.T, 6501.T, 9101.T, 9104.T, 4483.T, 3092.T"
2024-09-03,14879474,5617611,9261863,12,"6857.T, 4568.T, 5401.T, 7011.T, 7751.T, 4063.T, 4543.T, 6501.T, 9101.T, 9104.T, 4483.T, 3092.T"
2024-09-04,14553860,5404502,9149357,12,"4568.T, 5401.T, 7011.T, 7751.T, 4063.T, 4543.T, 6501.T, 9101.T, 9104.T, 3092.T, 4180.T, 4385.T"
2024-09-05,14559495,3857740,10701755,13,"4568.T, 5401.T, 7011.T, 7751.T, 4543.T, 6501.T, 9104.T, 3092.T, 4180.T, 4385.T, 4478.T, 4483.T, 6254.T"
2024-09-06,14419368,3853477,10565890,12,"7751.T, 4543.T, 6501.T, 9104.T, 3092.T, 4180.T, 4385.T, 4478.T, 4483.T, 6254.T, 6146.T, 6702.T"
2024-09-09,14291535,6251148,8040387,9,"7751.T, 4543.T, 3092.T, 4385.T, 4478.T, 6254.T, 6146.T, 6702.T, 4180.T"
2024-09-10,14314308,4391744,9922564,11,"7751.T, 4543.T, 3092.T, 4385.T, 4478.T, 6254.T, 6146.T, 6702.T, 4180.T, 6367.T, 7013.T"
2024-09-11,14145615,3738629,10406986,13,"7751.T, 3092.T, 4385.T, 4478.T, 6254.T, 6146.T, 6702.T, 4180.T, 6367.T, 7013.T, 4543.T, 6963.T, 7532.T"
2024-09-12,14556104,3738629,10817474,13,"7751.T, 3092.T, 4385.T, 4478.T, 6254.T, 6146.T, 6702.T, 4180.T, 6367.T, 7013.T, 4543.T, 6963.T, 7532.T"
2024-09-13,14432656,3738629,10694026,13,"7751.T, 3092.T, 4385.T, 4478.T, 6254.T, 6146.T, 6702.T, 4180.T, 6367.T, 7013.T, 4543.T, 6963.T, 7532.T"
2024-09-17,14490204,4371572,10118631,12,"3092.T, 4385.T, 4478.T, 6254.T, 6146.T, 6702.T, 4180.T, 6367.T, 7013.T, 4543.T, 6963.T, 7532.T"
2024-09-18,14529848,4664593,9865255,12,"4385.T, 4478.T, 6254.T, 6146.T, 6702.T, 4180.T, 6367.T, 7013.T, 4543.T, 6963.T, 7532.T, 2413.T"
2024-09-19,14816266,4664593,10151673,12,"4385.T, 4478.T, 6254.T, 6146.T, 6702.T, 4180.T, 6367.T, 7013.T, 4543.T, 6963.T, 7532.T, 2413.T"
2024-09-20,14879145,4664593,10214551,12,"4385.T, 4478.T, 6254.T, 6146.T, 6702.T, 4180.T, 6367.T, 7013.T, 4543.T, 6963.T, 7532.T, 2413.T"
2024-09-24,14887482,4664593,10222889,12,"4385.T, 4478.T, 6254.T, 6146.T, 6702.T, 4180.T, 6367.T, 7013.T, 4543.T, 6963.T, 7532.T, 2413.T"
2024-09-25,14887724,4433120,10454604,11,"4385.T, 6254.T, 6146.T, 6702.T, 4180.T, 4543.T, 6963.T, 2413.T, 3092.T, 3993.T, 4483.T"
2024-09-26,15190084,2441616,12748468,14,"4385.T, 6254.T, 6146.T, 6702.T, 4180.T, 4543.T, 6963.T, 2413.T, 3092.T, 3993.T, 4483.T, 2222.T, 3687.T, 4063.T"
2024-09-27,15580624,3761526,11819097,13,"4385.T, 6254.T, 6146.T, 6702.T, 4180.T, 4543.T, 6963.T, 2413.T, 3993.T, 4483.T, 2222.T, 3687.T, 4063.T"
2024-09-30,15038878,5299554,9739323,10,"6254.T, 6702.T, 4180.T, 6963.T, 2413.T, 3993.T, 4483.T, 2222.T, 2768.T, 4063.T"
2024-10-01,15288876,4862021,10426855,10,"6254.T, 6702.T, 4180.T, 2413.T, 3993.T, 4483.T, 2222.T, 2768.T, 4063.T, 3687.T"
2024-10-02,14975070,6561903,8413166,8,"6702.T, 2413.T, 3993.T, 4483.T, 2768.T, 4063.T, 3687.T, 4180.T"
2024-10-03,15133204,4594971,10538232,10,"6702.T, 2413.T, 3993.T, 4483.T, 2768.T, 4063.T, 3687.T, 4180.T, 2222.T, 4385.T"
2024-10-04,15171289,3888798,11282491,11,"6702.T, 3993.T, 4483.T, 2768.T, 4063.T, 3687.T, 4180.T, 2222.T, 4385.T, 1605.T, 3092.T"
2024-10-07,15310549,3888798,11421751,11,"6702.T, 3993.T, 4483.T, 2768.T, 4063.T, 3687.T, 4180.T, 2222.T, 4385.T, 1605.T, 3092.T"
2024-10-08,15264237,5059016,10205220,10,"3993.T, 4483.T, 4063.T, 3687.T, 4180.T, 2222.T, 4385.T, 1605.T, 3092.T, 4478.T"
2024-10-09,15433112,4109447,11323665,11,"3993.T, 4483.T, 4063.T, 3687.T, 4180.T, 2222.T, 4385.T, 3092.T, 4478.T, 1605.T, 2768.T"
2024-10-10,15410714,2877606,12533108,13,"3993.T, 4483.T, 4063.T, 3687.T, 4180.T, 2222.T, 4385.T, 3092.T, 4478.T, 1605.T, 2768.T, 5713.T, 6203.T"
2024-10-11,15495751,3438362,12057389,13,"3993.T, 4483.T, 4063.T, 3687.T, 4180.T, 2222.T, 3092.T, 1605.T, 2768.T, 5713.T, 6203.T, 4478.T, 5401.T"
2024-10-15,15536942,4525619,11011323,12,"3993.T, 4483.T, 4063.T, 3687.T, 4180.T, 3092.T, 1605.T, 2768.T, 5713.T, 6203.T, 4478.T, 5401.T"
2024-10-16,15446432,5114227,10332204,12,"3993.T, 4483.T, 4063.T, 3687.T, 4180.T, 3092.T, 2768.T, 5713.T, 6203.T, 4478.T, 5401.T, 4385.T"
2024-10-17,15315710,4920022,10395688,12,"3993.T, 4483.T, 4063.T, 3687.T, 4180.T, 3092.T, 2768.T, 5713.T, 6203.T, 5401.T, 4385.T, 4661.T"
2024-10-18,15316968,3102291,12214677,14,"3993.T, 4483.T, 4063.T, 3687.T, 4180.T, 3092.T, 2768.T, 5713.T, 6203.T, 4385.T, 4661.T, 2222.T, 4478.T, 6702.T"
2024-10-21,15417231,3102291,12314939,14,"3993.T, 4483.T, 4063.T, 3687.T, 4180.T, 3092.T, 2768.T, 5713.T, 6203.T, 4385.T, 4661.T, 2222.T, 4478.T, 6702.T"
2024-10-22,15123413,3366742,11756671,12,"3993.T, 3687.T, 2768.T, 5713.T, 6203.T, 4661.T, 4478.T, 6702.T, 2222.T, 2413.T, 3092.T, 4180.T"
2024-10-23,14973283,3874293,11098989,12,"3993.T, 2768.T, 5713.T, 6203.T, 4661.T, 4478.T, 6702.T, 2222.T, 2413.T, 3092.T, 4180.T, 6758.T"
2024-10-24,14873976,3026692,11847283,13,"3993.T, 5713.T, 6203.T, 4661.T, 6702.T, 2222.T, 2413.T, 3092.T, 4180.T, 6758.T, 4478.T, 6315.T, 6501.T"
2024-10-25,14740950,4118023,10622926,12,"5713.T, 6203.T, 4661.T, 2222.T, 2413.T, 6758.T, 4478.T, 6315.T, 6501.T, 3092.T, 3993.T, 6857.T"
2024-10-28,15016395,3309173,11707221,13,"5713.T, 4661.T, 2222.T, 2413.T, 6758.T, 4478.T, 6315.T, 6501.T, 3092.T, 3993.T, 6857.T, 6203.T, 6890.T"
2024-10-29,15226760,3309173,11917586,13,"5713.T, 4661.T, 2222.T, 2413.T, 6758.T, 4478.T, 6315.T, 6501.T, 3092.T, 3993.T, 6857.T, 6203.T, 6890.T"
2024-10-30,15400519,3309173,12091345,13,"5713.T, 4661.T, 2222.T, 2413.T, 6758.T, 4478.T, 6315.T, 6501.T, 3092.T, 3993.T, 6857.T, 6203.T, 6890.T"
2024-10-31,15213588,3620114,11593474,13,"5713.T, 4661.T, 2222.T, 6758.T, 4478.T, 6315.T, 3092.T, 3993.T, 6203.T, 6890.T, 2413.T, 5253.T, 5401.T"
2024-11-01,15063127,3217546,11845581,14,"5713.T, 4661.T, 2222.T, 6758.T, 4478.T, 6315.T, 6203.T, 6890.T, 2413.T, 5253.T, 5401.T, 3092.T, 6254.T, 6501.T"
2024-11-05,15195549,4353780,10841768,13,"5713.T, 4661.T, 2222.T, 6758.T, 4478.T, 6315.T, 6203.T, 6890.T, 2413.T, 5401.T, 3092.T, 6254.T, 6501.T"
2024-11-06,15341023,4353780,10987243,13,"5713.T, 4661.T, 2222.T, 6758.T, 4478.T, 6315.T, 6203.T, 6890.T, 2413.T, 5401.T, 3092.T, 6254.T, 6501.T"
2024-11-07,15504375,5522578,9981796,11,"5713.T, 2222.T, 6758.T, 4478.T, 6315.T, 6890.T, 5401.T, 3092.T, 6501.T, 2413.T, 4543.T"
2024-11-08,15575154,6831690,8743464,10,"5713.T, 6758.T, 4478.T, 6890.T, 3092.T, 6501.T, 2413.T, 4543.T, 3993.T, 5401.T"
2024-11-11,15654768,7033579,8621189,9,"5713.T, 4478.T, 3092.T, 6501.T, 2413.T, 4543.T, 3993.T, 5401.T, 3436.T"
2024-11-12,15522402,5978811,9543590,10,"5713.T, 4478.T, 3092.T, 6501.T, 2413.T, 4543.T, 3993.T, 5401.T, 3436.T, 5253.T"
2024-11-13,15455049,5419491,10035558,10,"4478.T, 3092.T, 6501.T, 2413.T, 3993.T, 5401.T, 3436.T, 5253.T, 2222.T, 4543.T"
2024-11-14,15348332,7665066,7683266,7,"4478.T, 6501.T, 2413.T, 3993.T, 2222.T, 4543.T, 4385.T"
2024-11-15,15234161,4257932,10976228,8,"6501.T, 2222.T, 4543.T, 4385.T, 1605.T, 2768.T, 3436.T, 3993.T"
2024-11-18,15145342,2943657,12201685,10,"6501.T, 4543.T, 4385.T, 1605.T, 2768.T, 3436.T, 3993.T, 2222.T, 5253.T, 5401.T"
2024-11-19,15148438,3115220,12033218,11,"6501.T, 4543.T, 4385.T, 1605.T, 2768.T, 3436.T, 2222.T, 5253.T, 5401.T, 3092.T, 5411.T"
2024-11-20,15113889,3305154,11808735,11,"6501.T, 4543.T, 4385.T, 1605.T, 2768.T, 3436.T, 5253.T, 5401.T, 3092.T, 5411.T, 4180.T"
2024-11-21,15097373,4892570,10204803,10,"4543.T, 4385.T, 2768.T, 3436.T, 5253.T, 5401.T, 3092.T, 5411.T, 4180.T, 6203.T"
2024-11-22,15136975,4159844,10977131,11,"4543.T, 4385.T, 2768.T, 3436.T, 5253.T, 5401.T, 3092.T, 5411.T, 4180.T, 6203.T, 2222.T"
2024-11-25,15132497,4159844,10972653,11,"4543.T, 4385.T, 2768.T, 3436.T, 5253.T, 5401.T, 3092.T, 5411.T, 4180.T, 6203.T, 2222.T"
2024-11-26,14945887,4893838,10052048,10,"4543.T, 2768.T, 3436.T, 5253.T, 3092.T, 4180.T, 6203.T, 2222.T, 3687.T, 6146.T"
2024-11-27,14890039,3967756,10922282,11,"4543.T, 2768.T, 5253.T, 3092.T, 4180.T, 2222.T, 3687.T, 6146.T, 1605.T, 6301.T, 6503.T"
2024-11-28,14865056,2779808,12085248,13,"4543.T, 2768.T, 5253.T, 3092.T, 4180.T, 2222.T, 3687.T, 6146.T, 1605.T, 6301.T, 6503.T, 3993.T, 6758.T"
2024-11-29,14897895,2779808,12118087,13,"4543.T, 2768.T, 5253.T, 3092.T, 4180.T, 2222.T, 3687.T, 6146.T, 1605.T, 6301.T, 6503.T, 3993.T, 6758.T"
2024-12-02,14923746,3567743,11356002,12,"4543.T, 2768.T, 3092.T, 4180.T, 2222.T, 3687.T, 6146.T, 1605.T, 6301.T, 6503.T, 3993.T, 6758.T"
2024-12-03,15111882,3567743,11544138,12,"4543.T, 2768.T, 3092.T, 4180.T, 2222.T, 3687.T, 6146.T, 1605.T, 6301.T, 6503.T, 3993.T, 6758.T"
2024-12-04,15172516,3567743,11604772,12,"4543.T, 2768.T, 3092.T, 4180.T, 2222.T, 3687.T, 6146.T, 1605.T, 6301.T, 6503.T, 3993.T, 6758.T"
2024-12-05,15174499,3567743,11606755,12,"4543.T, 2768.T, 3092.T, 4180.T, 2222.T, 3687.T, 6146.T, 1605.T, 6301.T, 6503.T, 3993.T, 6758.T"
2024-12-06,15081406,3567743,11513662,12,"4543.T, 2768.T, 3092.T, 4180.T, 2222.T, 3687.T, 6146.T, 1605.T, 6301.T, 6503.T, 3993.T, 6758.T"
2024-12-09,15068923,3690094,11378829,12,"4543.T, 2768.T, 4180.T, 2222.T, 3687.T, 1605.T, 6301.T, 6503.T, 3993.T, 6758.T, 4478.T, 5253.T"
2024-12-10,15067661,2962612,12105048,13,"4543.T, 2768.T, 2222.T, 3687.T, 1605.T, 6301.T, 6503.T, 3993.T, 6758.T, 4478.T, 5253.T, 5401.T, 5713.T"
2024-12-11,15195212,4203300,10991911,11,"4543.T, 2768.T, 2222.T, 3687.T, 1605.T, 6301.T, 6503.T, 4478.T, 5253.T, 5401.T, 5713.T"
2024-12-12,15201422,3803800,11397622,12,"4543.T, 2768.T, 2222.T, 3687.T, 1605.T, 6301.T, 6503.T, 4478.T, 5253.T, 5401.T, 5713.T, 3993.T"
2024-12-13,15109259,5547332,9561927,10,"4543.T, 2768.T, 2222.T, 3687.T, 1605.T, 6301.T, 4478.T, 5253.T, 5401.T, 3993.T"
2024-12-16,15016301,3886295,11130006,12,"4543.T, 2768.T, 2222.T, 3687.T, 1605.T, 6301.T, 4478.T, 5253.T, 5401.T, 3993.T, 3436.T, 4568.T"
2024-12-17,14990706,3695751,11294954,12,"4543.T, 2768.T, 3687.T, 1605.T, 6301.T, 4478.T, 5253.T, 3993.T, 3436.T, 4568.T, 2222.T, 5401.T"
2024-12-18,14995295,3695751,11299543,12,"4543.T, 2768.T, 3687.T, 1605.T, 6301.T, 4478.T, 5253.T, 3993.T, 3436.T, 4568.T, 2222.T, 5401.T"
2024-12-19,14895474,8533947,6361527,8,"4543.T, 4478.T, 5253.T, 3993.T, 3436.T, 4568.T, 2222.T, 5401.T"
2024-12-20,14857266,7888137,6969129,8,"4543.T, 4478.T, 3993.T, 3436.T, 4568.T, 2222.T, 5401.T, 1605.T"
2024-12-23,14881498,4768028,10113469,10,"4543.T, 4478.T, 3993.T, 3436.T, 4568.T, 2222.T, 1605.T, 3687.T, 5032.T, 5401.T"
2024-12-24,14869687,5892617,8977069,8,"4543.T, 3436.T, 4568.T, 2222.T, 1605.T, 3687.T, 5032.T, 5401.T"
2024-12-25,14850931,5892617,8958313,8,"4543.T, 3436.T, 4568.T, 2222.T, 1605.T, 3687.T, 5032.T, 5401.T"
2024-12-26,14901235,5011902,9889332,9,"4543.T, 3436.T, 4568.T, 2222.T, 1605.T, 3687.T, 5032.T, 5401.T, 3993.T"
2024-12-27,15087717,5436144,9651573,9,"4543.T, 3436.T, 4568.T, 2222.T, 1605.T, 3687.T, 5032.T, 3993.T, 4478.T"
2024-12-30,15199809,4622152,10577656,10,"4543.T, 3436.T, 4568.T, 2222.T, 1605.T, 3687.T, 5032.T, 3993.T, 4478.T, 2768.T"
2025-01-06,15183635,8232493,6951142,6,"3436.T, 4568.T, 3993.T, 2768.T, 4478.T, 4483.T"
2025-01-07,15295003,8232493,7062510,6,"3436.T, 4568.T, 3993.T, 2768.T, 4478.T, 4483.T"
2025-01-08,15296290,7460293,7835997,7,"3436.T, 4568.T, 3993.T, 2768.T, 4478.T, 4483.T, 5253.T"
2025-01-09,15133990,9898230,5235760,4,"3436.T, 4478.T, 5253.T, 4483.T"
2025-01-10,15299273,9898230,5401043,4,"3436.T, 4478.T, 5253.T, 4483.T"
2025-01-14,15202375,8806570,6395805,4,"5253.T, 4483.T, 3993.T, 4568.T"
2025-01-15,15153889,7488125,7665764,5,"5253.T, 4483.T, 3993.T, 4568.T, 4478.T"
